"time","P_vent","P_technique","P_room_heating","P_room_cooling","P_pump","P_lightnig","P_heating","P_all_power","E_lighting","Q_rate_equipment","Q_rate_people","P_condition_all","T_amb","T_rate","T_rate_room","T_room","der(T_amb)","der(T_room)","n_rate_equipment","n_rate_humidity","n_rate_people","temp_val"
326713,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,5.788442736251762,0.0006099371171969799,0.0006099371139198707,7.628910043891508,0.0006099371171969799,0.0006099371139198707,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
326773,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,5.825331733099824,0.0006099371171969799,0.0006099371141674601,7.665799040730015,0.0006099371171969799,0.0006099371141674601,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
326834,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,5.862220729947886,0.0006099371171969799,0.0006099371144150706,7.702688037568521,0.0006099371171969799,0.0006099371144150706,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
326894,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,5.899109726795984,0.0006099371171969799,0.0006099371146626706,7.739577034407064,0.0006099371171969799,0.0006099371146626706,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
326955,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,5.935998723644046,0.0006099371171969799,0.0006099371149102601,7.776466031245571,0.0006099371171969799,0.0006099371149102601,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327015,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,5.972887720492107,0.0006099371171969799,0.0006099371151578495,7.813355028084077,0.0006099371171969799,0.0006099371151578495,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327076,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,6.009776717340205,0.0006099371171969799,0.000609937115405439,7.85024402492262,0.0006099371171969799,0.000609937115405439,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327136,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,6.046665714188267,0.0006099371171969799,0.0006099371156530285,7.887133021761127,0.0006099371171969799,0.0006099371156530285,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327197,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,6.083554711036329,0.0006099371171969799,0.000609937115900639,7.924022018599633,0.0006099371171969799,0.000609937115900639,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327257,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,6.120443707884426,0.0006099371171969799,0.000609937116148239,7.960911015438175,0.0006099371171969799,0.000609937116148239,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327318,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,6.157332704732489,0.0006099371171969799,0.0006099371163958284,7.997800012276683,0.0006099371171969799,0.0006099371163958284,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327378,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,6.19422170158055,0.0006099371171969799,0.0006099371166434179,8.034689009115189,0.0006099371171969799,0.0006099371166434179,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327439,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,6.231110698428612,0.0006099371171969799,0.0006099371168909863,8.071578005953697,0.0006099371171969799,0.0006099371168909863,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327499,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,6.267999695276696,0.0006099371171969799,0.0006099371170402155,8.108467002796022,0.0006099371171969799,0.0006099371170402155,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327560,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,6.304888692124758,0.0006099371171969799,0.0006099371170433822,8.145355999643961,0.0006099371171969799,0.0006099371170433822,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327600,29.27698162545504,7.319245406363759,99.61851599569493,0,27.4471702738641,592.8588779154645,1097.886810954564,1854.407602171406,658.7320865727382,731.9245406363759,2927.698162545504,99.61851599569493,6.329481356690144,0.0006099371171969799,0.0006099371170455285,8.169948664209265,0.0006099371171969799,0.0006099371170455285,73.1924540636376,0.365962270318188,146.3849081272752,0.7319245406363759
327600,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.329481356690144,-0.0001589464245638348,-0.03177913231472097,8.169948664209265,-0.0001589464245638348,-0.03177913231472097,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
327620,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.326276996770942,-0.0001589464245638348,-0.01891294998382725,7.670212595776213,-0.0001589464245638348,-0.01891294998382725,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
327681,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.316663917013346,-0.0001589464245638348,-0.004071721248218385,7.087846816653999,-0.0001589464245638348,-0.004071721248218385,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
327741,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.307050837255715,-0.0001589464245638348,-0.00097542442462714,6.958741449880335,-0.0001589464245638348,-0.00097542442462714,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
327802,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.297437757498082,-0.0001589464245638348,-0.0003293191758630722,6.924193876362398,-0.0001589464245638348,-0.0003293191758630722,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
327862,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.287824677740439,-0.0001589464245638348,-0.000194555033394007,6.90937997881859,-0.0001589464245638348,-0.000194555033394007,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
327923,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.278211597982803,-0.0001589464245638348,-0.0001664315461781693,6.89868155744232,-0.0001589464245638348,-0.0001664315461781693,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
327983,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.268598518225166,-0.0001589464245638348,-0.0001605215877347742,6.888840400568435,-0.0001589464245638348,-0.0001605215877347742,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328044,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.258985438467533,-0.0001589464245638348,-0.0001593009476518206,6.879180213868722,-0.0001589464245638348,-0.0001593009476518206,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328104,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.249372358709915,-0.0001589464245638348,-0.000159026316125461,6.869556535531238,-0.0001589464245638348,-0.000159026316125461,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328164,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.239759278952297,-0.0001589464245638348,-0.0001589601290068859,6.85994090148034,-0.0001589464245638348,-0.0001589601290068859,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328225,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.230146199194671,-0.0001589464245638348,-0.0001589419412541737,6.850327119820961,-0.0001589464245638348,-0.0001589419412541737,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328285,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.220533119437054,-0.0001589464245638348,-0.000158943223932578,6.840714089564469,-0.0001589464245638348,-0.000158943223932578,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328346,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.210920039679436,-0.0001589464245638348,-0.0001589449628198032,6.831101076913987,-0.0001589464245638348,-0.0001589449628198032,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328406,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.201306959921811,-0.0001589464245638348,-0.0001589454968662395,6.821488017766282,-0.0001589464245638348,-0.0001589454968662395,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328467,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.191693880164193,-0.0001589464245638348,-0.000158945724933711,6.811874946810244,-0.0001589464245638348,-0.000158945724933711,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328527,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.182080800406576,-0.0001589464245638348,-0.0001589459530011824,6.802261875854207,-0.0001589464245638348,-0.0001589459530011824,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328588,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.172467720648949,-0.0001589464245638348,-0.0001589461810686565,6.792648804898159,-0.0001589464245638348,-0.0001589461810686565,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328648,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.162854640891333,-0.0001589464245638348,-0.000158946288165709,6.783035729273633,-0.0001589464245638348,-0.000158946288165709,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328709,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.153241561133716,-0.0001589464245638348,-0.0001589463041716768,6.773422650133718,-0.0001589464245638348,-0.0001589463041716768,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328769,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.143628481376089,-0.0001589464245638348,-0.0001589463201776683,6.763809570993795,-0.0001589464245638348,-0.0001589463201776683,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328830,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.134015401618471,-0.0001589464245638348,-0.0001589463361836597,6.75419649185388,-0.0001589464245638348,-0.0001589463361836597,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328890,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.124402321860853,-0.0001589464245638348,-0.0001589463521896512,6.744583412713966,-0.0001589464245638348,-0.0001589463521896512,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
328951,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.114789242103235,-0.0001589464245638348,-0.0001589463681956426,6.734970333574051,-0.0001589464245638348,-0.0001589463681956426,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329011,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.105176162345608,-0.0001589464245638348,-0.0001589463842016341,6.725357254434127,-0.0001589464245638348,-0.0001589463842016341,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329072,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.095563082587991,-0.0001589464245638348,-0.0001589464002076018,6.715744175294212,-0.0001589464245638348,-0.0001589464002076018,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329132,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.08595000283037,-0.0001589464245638348,-0.0001589464144182514,6.706131096085008,-0.0001589464245638348,-0.0001589464144182514,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329193,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.076336923072743,-0.0001589464245638348,-0.0001589464150003334,6.696518016349845,-0.0001589464245638348,-0.0001589464150003334,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329253,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.066723843315125,-0.0001589464245638348,-0.0001589464155824416,6.686904936614692,-0.0001589464245638348,-0.0001589464155824416,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329314,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.057110763557508,-0.0001589464245638348,-0.0001589464161645026,6.677291856879537,-0.0001589464245638348,-0.0001589464161645026,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329374,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.047497683799881,-0.0001589464245638348,-0.0001589464167465898,6.667678777144374,-0.0001589464245638348,-0.0001589464167465898,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329435,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.037884604042262,-0.0001589464245638348,-0.0001589464173286717,6.65806569740922,-0.0001589464245638348,-0.0001589464173286717,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329495,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.028271524284645,-0.0001589464245638348,-0.000158946417910759,6.648452617674066,-0.0001589464245638348,-0.000158946417910759,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329556,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.018658444527018,-0.0001589464245638348,-0.0001589464184928409,6.638839537938903,-0.0001589464245638348,-0.0001589464184928409,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329616,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,6.0090453647694,-0.0001589464245638348,-0.0001589464190749281,6.629226458203749,-0.0001589464245638348,-0.0001589464190749281,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329676,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.999432285011783,-0.0001589464245638348,-0.000158946419656989,6.619613378468594,-0.0001589464245638348,-0.000158946419656989,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329737,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.989819205254156,-0.0001589464245638348,-0.0001589464202390736,6.610000298733431,-0.0001589464245638348,-0.0001589464202390736,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329797,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.980206125496538,-0.0001589464245638348,-0.0001589464208211793,6.600387218998278,-0.0001589464245638348,-0.0001589464208211793,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329858,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.97059304573892,-0.0001589464245638348,-0.0001589464214032428,6.590774139263123,-0.0001589464245638348,-0.0001589464214032428,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329918,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.960979965981293,-0.0001589464245638348,-0.0001589464219853274,6.58116105952796,-0.0001589464245638348,-0.0001589464219853274,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
329979,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.951366886223675,-0.0001589464245638348,-0.0001589464225674357,6.571547979792807,-0.0001589464245638348,-0.0001589464225674357,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330039,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.941753806466058,-0.0001589464245638348,-0.0001589464231494966,6.561934900057652,-0.0001589464245638348,-0.0001589464231494966,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330100,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.932140726708431,-0.0001589464245638348,-0.0001589464237315812,6.552321820322489,-0.0001589464245638348,-0.0001589464237315812,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330160,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.922527646950816,-0.0001589464245638348,-0.0001589464241946791,6.542708740582746,-0.0001589464245638348,-0.0001589464241946791,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330221,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.912914567193198,-0.0001589464245638348,-0.0001589464242054736,6.533095660825545,-0.0001589464245638348,-0.0001589464242054736,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330281,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.903301487435572,-0.0001589464245638348,-0.0001589464242162208,6.523482581068333,-0.0001589464245638348,-0.0001589464242162208,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330342,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.893688407677954,-0.0001589464245638348,-0.0001589464242270153,6.513869501311132,-0.0001589464245638348,-0.0001589464242270153,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330402,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.884075327920335,-0.0001589464245638348,-0.0001589464242378098,6.50425642155393,-0.0001589464245638348,-0.0001589464242378098,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330463,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.874462248162718,-0.0001589464245638348,-0.0001589464242485806,6.494643341796729,-0.0001589464245638348,-0.0001589464242485806,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330523,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.864849168405091,-0.0001589464245638348,-0.0001589464242593514,6.485030262039517,-0.0001589464245638348,-0.0001589464242593514,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330584,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.855236088647473,-0.0001589464245638348,-0.0001589464242701459,6.475417182282316,-0.0001589464245638348,-0.0001589464242701459,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330644,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.845623008889856,-0.0001589464245638348,-0.0001589464242809141,6.465804102525114,-0.0001589464245638348,-0.0001589464242809141,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330705,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.836009929132229,-0.0001589464245638348,-0.0001589464242916875,6.456191022767903,-0.0001589464245638348,-0.0001589464242916875,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330765,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.826396849374611,-0.0001589464245638348,-0.0001589464243024794,6.446577943010701,-0.0001589464245638348,-0.0001589464243024794,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330826,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.816783769616993,-0.0001589464245638348,-0.0001589464243132502,6.436964863253499,-0.0001589464245638348,-0.0001589464243132502,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330886,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.807170689859366,-0.0001589464245638348,-0.000158946424324021,6.427351783496288,-0.0001589464245638348,-0.000158946424324021,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
330947,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.797557610101748,-0.0001589464245638348,-0.0001589464243348155,6.417738703739087,-0.0001589464245638348,-0.0001589464243348155,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
331007,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.787944530344131,-0.0001589464245638348,-0.0001589464243455863,6.408125623981885,-0.0001589464245638348,-0.0001589464243455863,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
331068,7.629428379064068,1.907357094766017,18.750371835782,0,7.152589105372564,163.0790316024944,286.1035642149025,484.6223422323816,181.1989240027716,190.7357094766017,762.9428379064067,18.750371835782,5.778331450586504,-0.0001589464245638348,-0.0001589464243563809,6.398512544224674,-0.0001589464245638348,-0.0001589464243563809,19.07357094766017,0.09536785473830084,38.14714189532034,0.1907357094766017
